Unnamed: 0,time,relative_time,force,smooth_force,derivative,stroke_number,force_peak,normalized_force,frame,displacement,velocity,modeled_force
5300,102.936,0.0,0.1822192278851316,-0.3139935295364319,-0.3893075077194822,23,29.70342687888045,0.1762014607347793,25734,0.0,0.0049311331678249,0.0
5301,102.94,0.0039999999999906,0.3365844184166924,3.3920357244406008,2.282965232101913,23,29.70342687888045,0.3305666512663401,25735,-0.0010751724890055,-0.0704392464541523,4.79878531651472
5302,102.944,0.0079999999999955,14.184050039630227,13.732897503652955,2.3433087821335983,23,29.70342687888045,14.178032272479877,25736,-0.0032362553143208,-0.2090513307483841,13.200570741990308
5303,102.948,0.0120000000000004,21.3325204070403,20.863204614635663,1.717410638398185,23,29.70342687888045,21.326502639889945,25737,-0.0056587531034552,-0.3405896668888957,20.6405520745243
5304,102.952,0.0159999999999911,25.254077269441343,25.50812738530649,0.5357327226445516,23,29.70342687888045,25.248059502290992,25738,-0.0076378425164612,-0.4174241027459703,25.16361997427838
5305,102.956,0.019999999999996,27.614956654041688,27.151493319498314,0.3962963266346975,23,29.70342687888045,27.60893888689133,25739,-0.0092397727712542,-0.4476628880378281,27.798680979385317
5306,102.96,0.0240000000000009,28.33797596557554,28.440409852806884,0.2465585993939534,23,29.70342687888045,28.331958198425188,25740,-0.0104929242994495,-0.4409326307838584,29.219115561728465
5307,102.964,0.0279999999999915,29.70342687888045,29.73803892849206,0.231268656364989,23,29.70342687888045,29.697409111730096,25741,-0.0108443425839072,-0.3680716386043578,29.51633395356935
5308,102.968,0.0319999999999964,29.634189550774384,29.68485617285524,-0.2086300688018596,23,29.70342687888045,29.62817178362403,25742,-0.0109535869417459,-0.2874663912350557,29.59970054224605
